imbalance_bin,spread_class,price_band,observations,mean_oracle_gross_bps,mean_oracle_net_structural_floor_bps,mean_oracle_net_accessible_fixed_bps,mean_oracle_net_accessible_tiered_bps,prob_oracle_net_structural_floor_positive,prob_oracle_net_accessible_fixed_positive,prob_oracle_net_accessible_tiered_positive,mean_oracle_net_structural_floor_bps_signal_defined,mean_oracle_net_accessible_fixed_bps_signal_defined,mean_oracle_net_accessible_tiered_bps_signal_defined,observations_signal_defined,share_of_valid_states,share_of_signal_defined_observations,horizon_ms,delay_ms,oracle_trade_fraction,oracle_buy_fraction,cost_ledger_id,label,note
"[-1.0,-0.8)",ONE_TICK,5-25,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,0.0002046102046102046,0.00021415946476399084,100,0,0.0,1.0,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-1.0,-0.8)",ONE_TICK,25-50,3685,0.003036640292892102,0.0009316258753522457,0.0,0.0,0.001085481682496608,0.0,0.0,0.0009316258753522457,0.0,0.0,3685,0.004772079772079772,0.004994795111742445,100,0,0.001085481682496608,0.9698778833107191,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-1.0,-0.8)",ONE_TICK,50-100,10778,0.0011863645424091361,0.0005843681302512758,3.9008777005922144e-08,0.00019825384193263533,0.000556689552792726,0.00018556318426424197,0.000278344776396363,0.0005843681302512758,3.9008777005922144e-08,0.00019825384193263533,10778,0.013957523957523957,0.014608928552065147,100,0,0.000556689552792726,0.970866580070514,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-1.0,-0.8)",ONE_TICK,100-200,2268,0.003915485337435191,0.0007763416740899393,0.0,0.00011021452230643984,0.004409171075837742,0.0,0.0004409171075837742,0.0007763416740899393,0.0,0.00011021452230643984,2268,0.002937062937062937,0.003074137127118552,100,0,0.004409171075837742,0.9409171075837742,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-1.0,-0.8)",ONE_TICK,200+,934,0.00308220566438679,0.0004902251649972086,0.0,0.00010863036712374848,0.0010706638115631692,0.0,0.0010706638115631692,0.0004902251649972086,0.0,0.00010863036712374848,934,0.0012095312095312095,0.001265980633478275,100,0,0.0053533190578158455,0.8822269807280514,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,5-25,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0.0,100,0,nan,nan,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,25-50,327,0.006531618914000786,0.0018544471604025649,0.0,0.0,0.0030581039755351682,0.0,0.0,0.0018544471604025649,0.0,0.0,327,0.00042346542346542347,0.00044322876568243677,100,0,0.0030581039755351682,0.944954128440367,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,50-100,2644,0.0017548349486438302,0.0004338936450718567,0.0,0.0,0.0011346444780635401,0.0,0.0,0.0004338936450718567,0.0,0.0,2644,0.003423983423983424,0.0035837824356708342,100,0,0.0011346444780635401,0.9712556732223904,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,100-200,666,0.013071183839219236,0.008650766565466017,0.00413567128976977,0.005635515938041883,0.006006006006006006,0.0015015015015015015,0.0045045045045045045,0.008650766565466017,0.00413567128976977,0.005635515938041883,666,0.0008624708624708625,0.0009027228071697336,100,0,0.006006006006006006,0.9309309309309309,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,200+,764,0.001882290481696172,0.0005957235862833606,9.004784319043459e-08,0.0001312071191953486,0.0013089005235602095,0.0013089005235602095,0.0013089005235602095,0.0005957235862833606,9.004784319043459e-08,0.0001312071191953486,764,0.0009893809893809895,0.0010355558929094242,100,0,0.002617801047120419,0.8887434554973822,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",ONE_TICK,5-25,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653,0.0008456358456358456,0.0008851020917144685,100,0,0.0,1.0,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",ONE_TICK,25-50,11120,0.0006500587852149998,0.0001917969873459021,0.0,0.0,0.0002697841726618705,0.0,0.0,0.0001917969873459021,0.0,0.0,11120,0.0144004144004144,0.01507248891250366,100,0,0.0002697841726618705,0.9836330935251798,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",ONE_TICK,50-100,26510,0.0007821701444756455,0.00027049298728854654,6.7749935212076055e-09,5.273374134944458e-05,0.00045265937382119953,3.772161448509996e-05,7.544322897019993e-05,0.00027049298728854654,6.7749935212076055e-09,5.273374134944458e-05,26510,0.03433048433048433,0.03593270513223669,100,0,0.00045265937382119953,0.98113919275745,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",ONE_TICK,100-200,4559,0.0018340724954380753,0.0008203539860364318,0.00021167327564788516,0.0003922182699492426,0.0013160780872998464,0.0004386926957666155,0.0004386926957666155,0.0008203539860364318,0.00021167327564788516,0.0003922182699492426,4559,0.005903910903910904,0.00617944936619642,100,0,0.0013160780872998464,0.9561307304233384,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",ONE_TICK,200+,1260,0.0015266027604982576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260,0.0016317016317016317,0.0017078539595103068,100,0,0.0031746031746031746,0.9079365079365079,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,5-25,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0.0,100,0,nan,nan,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,25-50,769,0.0028022629394140945,0.0007978193558540082,0.0,0.0,0.0013003901170351106,0.0,0.0,0.0007978193558540082,0.0,0.0,769,0.0009958559958559959,0.0010423330911614492,100,0,0.0013003901170351106,0.9466840052015605,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
